adv.kleispack.obtain_palatinate_tool,Palatinate Perfection,Palatinate Perfection,Palatinate Perfection,,Palatinate Perfection,Палатинское совершенство,Perfektní palatinit,Shakudo Perfektion,Perfection palatine,Perfección en morado,Palatinat Mükemmellik,Perfección imperial,帕拉蒂纳特的完美,,,Палатинатська досконалість,Palatinate perfection,Perfezione Palatinata,uoᴉʇɔǝɟɹǝԀ ǝʇɐuᴉʇɐꞁɐԀ,Shakudo Perfektion,FANCY COPPER COMPLETE,,,Palatinate Perfection
adv.kleispack.obtain_palatinate_tool.desc,Smith a piece of Shakudo Equipment from Copper with Shakudo Alloy,Smith a piece of Shakudo Equipment from Copper with Shakudo Alloy,Smith a piece of Shakudo Equipment from Copper with Shakudo Alloy,,Smith a piece of Shakudo Equipment from Copper with Shakudo Alloy,Скуйте предмет снаряжения сякудо из медного с помощью сплава сякудо,Ukovej kus shakudového náčiní z mědi a shakuda,Schmiede ein Shakudo-Ausrüstungsteil aus Kupfer mit Shakudo Legierung,Forgez une pièce d'équipement en shakudo à partir d'une pièce en cuivre,Forja equipamiento de shakudo a partir de cobre y aleación de shakudo,Shakudo Alaşımı ile Bakırdan Şakudo Ekipman döv,Forja una pieza de equipamiento de Shakudo a partir de Cobre con aleación de Shakudo.,用赤铜合金将铜装备锻造成一件赤铜装备,,,Викуйте предмет сякудового спорядження з міді та сплаву сякудо,Forge a piece o' blacken'd copper equipment from copper usin' blacken'd copper alloy,Forgia un pezzo di Equipaggiamento Shakudo dal Rame e Lega di Shakudo.,ʎoꞁꞁⱯ opnʞɐɥS ɥʇᴉʍ ɹǝddoƆ ɯoɹɟ ʇuǝɯdᴉnbƎ opnʞɐɥS ɟo ǝɔǝᴉd ɐ ɥʇᴉɯS,Schmied e Shakudo-Usrüstigsteil us Chupfer mit Shakudo Legierig,MAKE FANCY COPPER GEAR,,,Smith a piece of Shakudo Equipment from Copper with Shakudo Alloy
adv.kleispack.obtain_shakudo,A Gentle Alloy,A Gentle Alloy,A Gentle Alloy,,A Gentle Alloy,Нежный сплав,Jemná slitina,Eine sanfte Legierung,Un alliage doux,Una aleación gentil,Nazik Alaşım,Una aleación gentil,温润的合金,,,Делікатний сплав,A gentle alloy,Una Lega Gentile,ʎoꞁꞁⱯ ǝꞁʇuǝ⅁ Ɐ,E sanfti Legierig,COPPER BECOME NICE,,,A Gentle Alloy
adv.kleispack.obtain_shakudo.desc,Shakudo grants Copper Equipment Silk Touch and Cleansing Properties,Shakudo grants Copper Equipment Silk Touch and Cleansing Properties,Shakudo grants Copper Equipment Silk Touch and Cleansing Properties,,Shakudo grants Copper Equipment Silk Touch and Cleansing Properties,Сякудо дарует медному снаряжению Шёлковое касание и Очищающие свойства,Shakudo propůjčuje měděnému náčiní vlastnosti Něžného doteku a Očištění,Shakudo verleit Kupferausrüstung Behutsamkeit und Reinigungseigenschaften,Le shakudo offre des capacités de toucher de soie et de purification aux pièces d'équipement en cuivre,El shakudo otorga al equipamiento de cobre propiedades de Toque de seda y Purificación,"Shakudo, Bakır Ekipmanlara İpeksi Dokunuş ve temizleyici özellikler kazandırır",El Shakudo otorga al equipamiento de Cobre las propiedades de Toque de Seda y Purificación.,赤铜赋予铜装备精准采集与净化属性,,,Сякудо наділяє мідне спорядження Шовковим доторком та очисними властивостями,Blacken'd copper grants copper equipment soft hands 'n' dispellin' properties,Lo Shakudo concede all'Equipaggiamento in Rame Tocco di Velluto e Proprietà Purificanti.,sǝᴉʇɹǝdoɹԀ ᵷuᴉsuɐǝꞁƆ puɐ ɥɔno⟘ ʞꞁᴉS ʇuǝɯdᴉnbƎ ɹǝddoƆ sʇuɐɹᵷ opnʞɐɥS,Shakudo git Kupferusrüstig Behuetsamkeit und Reinigungsihgeschafte,COPPER GETS SILK HANDS AND CLEAN,,,Shakudo grants Copper Equipment Silk Touch and Cleansing Properties
adv.kleispack.catch_everything,No More Fish in the Sea,No More Fish in the Sea,No More Fish in the Sea,,No More Fish in the Sea,И нет больше рыбы в море...,Mrtvé moře,Keine Fische mehr im Meer,Finir en queue de poisson,No hay más peces en el mar,Balık Kalmadı Denizde,No hay mas peces en el mar,海中再无鱼,,Koniec z Rybami w Morzu,"Виловив усе, що водиться",No more fish in th' seas,Finiti i Pesci in Mare,ɐǝS ǝɥʇ uᴉ ɥsᴉℲ ǝɹoW oN,Keini Fisch mehr im Meer,OH NO ALL FISH GONE,,,No More Fish in the Sea
adv.kleispack.catch_everything.desc,Catch Everything!,Catch Everything!,Catch Everything!,,Catch Everything!,Поймайте всё!,Všechny chytit máš!,Fange alles!,Pêchez-les tous !,¡Atrápalos a todos!,Her şeyi yakala!,¡Atrápalos a todos!,钓上所有的鱼！,Fang alt!,Złap wszystko!,Спіймайте всі види риби!,Catch all of 'em!,Pesca tutto!,¡ᵷuᴉɥʇʎɹǝʌƎ ɥɔʇɐƆ,Fang alles!,CATCH ALL DA FISH,,,Catch Everything!
adv.kleispack.cook_food,Powerful Flavours,Powerful Flavors,Powerful Flavours,,Powerful Flavours,Яркий аромат,Výrazné chutě,Intensive Geschmäcke,Des arômes puissants,Sabores intensos,Kuvvetli Tatlar,Sabores intensos,强大的风味,Kraftige smage,Potężne Smaki,Сила смаку,Flavours o' power,Potenti Sapori,sɹnoʌɐꞁℲ ꞁnɟɹǝʍoԀ,Intensivi Geschmäck,FOOD HAS SECRET STATS,,,Powerful Flavours
adv.kleispack.cook_food.desc,Reveal the hidden aspect of a Food by cooking it on a Campfire or an Oven,Reveal the hidden aspect of a Food by cooking it on a Campfire or an Oven,Reveal the hidden aspect of a Food by cooking it on a Campfire or an Oven,,Reveal the hidden aspect of a Food by cooking it on a Campfire or an Oven,"Раскройте скрытые возможности еды, прпиготовив её на костре или в духовке",Odhal skryté vlastnosti jídel jejich upečením na ohni nebo v troubě,Offenbare den verborgenen Aspekt eines Nahrungsmittels durch das Kochen auf einem Lagerfeuer oder Ofen,Révélez les effets cachés d'un aliment en le cuisant dans un four ou sur un feu de camp,Revela la propiedad oculta de una comida asándola en una fogata u horno,Bir Yemeği Fırında veya Kamp Ateşinde pişirip gizli faydasını bul,Revela las propiedades ocultas de un alimento cocinándolo en una hoguera o un horno.,在营火或烤炉上烹饪食物，发掘其隐藏的一面,,,"Розкрийте приховану властивість їжі, приготувавши її на багатті або в духовій печі",Reveal th' hidden aspect of a food by cooking 't on a campfire or in an oven,Rivela l'aspetto segreto di un Cibo cucinandolo su un Falò o in Forno.,uǝʌO uɐ ɹo ǝɹᴉɟdɯɐƆ ɐ uo ʇᴉ ᵷuᴉʞooɔ ʎq pooℲ ɐ ɟo ʇɔǝdsɐ uǝppᴉɥ ǝɥʇ ꞁɐǝʌǝᴚ,Bring de verborgeni Aspekt vo nem Nahrungsmittel durchs Koche uf em Lagerfüür oder Ofe as Liecht,COOK FOOD UNTIL SECRET FOOD APPEAR,,,Reveal the hidden aspect of a Food by cooking it on a Campfire or an Oven
adv.kleispack.cook_secret_food,Hidden Flavours,Hidden Flavors,Hidden Flavours,,Hidden Flavours,Тайный аромат,Skryté chutě,Verborgene Geschmäcke,Des arômes secrets,Sabores ocultos,Gizli Tatlar,Sabores ocultos,隐藏的风味,Gemte smage,Ukryte Smaki,Таємні смаки,Hidden flavours,Sapori Nascosti,sɹnoʌɐꞁℲ uǝppᴉH,Verborgeni Geschmäck,SECRET NOM,,,Hidden Flavours
adv.kleispack.cook_secret_food.desc,Cook a secret Ingredient,Cook a secret Ingredient,Cook a secret Ingredient,,Cook a secret Ingredient,Приготовьте тайный ингридиент,Uvař tajnou ingredienci,Koche eine geheime Zutat,Cuisinez un ingrédient secret,Pon a asar un ingrediente secreto,Gizli bir bileşen pişir,Cocina un ingrediente secreto.,烹饪一种秘密食材,Kokkerer en hemmelig ingrediens,,Приготуйте секретний інгредієнт,Cook a secret ingredient,Cucina un Ingrediente segreto,ʇuǝᴉpǝɹᵷuI ʇǝɹɔǝs ɐ ʞooƆ,Koch e geheimi Zuetat,COOK DA SECRET THING,,,Cook a secret Ingredient
adv.kleispack.cook_secret_meal,Wait you can make that?,Wait you can make that?,Wait you can make that?,,Wait you can make that?,"Подождите, а такое можно сделать?","Počkat, to můžeš udělat?","Warte, das kann man herstellen?","Attendez, on peut cuisiner ça ?","Espera, ¿se puede hacer eso?",O da mı yapılıyor?,"Espera, ¿puedes hacer eso?",等等，这也能做？,"Vent, du kan lave det?","Chwila, można to zrobić?","Зачекайте, так можна було?",Shiver me timbers! Ye can make that?,"Aspe', lo sai cucinare?",¿ʇɐɥʇ ǝʞɐɯ uɐɔ noʎ ʇᴉɐM,"Wart, das ka me herstelle?",WAIT U CAN COOK DAT?!,,,Wait you can make that?
adv.kleispack.cook_secret_meal.desc,Cook a secret Meal,Cook a secret Meal,Cook a secret Meal,,Cook a secret Meal,Приготовьте тайное блюдо,Uvař tajné jídlo,Koche ein geheimes Gericht,Cuisinez un plat secret,Prepara una comida secreta,Gizli bir Öğün pişir,Cocina una comida secreta.,烹饪一顿秘密佳肴,Kokkerer et hemmeligt måltid,Zrób sekretny posiłek,Приготуйте секретну страву,Cook a secret meal,Cucina un Piatto segreto,ꞁɐǝW ʇǝɹɔǝs ɐ ʞooƆ,Koch e gheimes Gericht,MAKE DA SECRET NOM,,,Cook a secret Meal
adv.kleispack.enter_nether,Orpheus,Orpheus,Orpheus,,Orpheus,Орфей,Orfeus,Orpheus,Orphée,Orfeo,Orfeus,Orfeo,俄耳甫斯,Orfeus,Orfeusz,Орфей,Orpheus,Orfeo,snǝɥdɹO,Orpheus,DOWN WE GO,,,Orpheus
adv.kleispack.enter_nether.desc,Descend into Hell,Descend into Hell,Descend into Hell,,Descend into Hell,Снизойдите в Ад,Sestup do podsvětí,Steige in die Hölle herab,Descendez en Enfer,Desciende al infierno,Cehennem'e gir,Desciende al Infierno.,坠入地狱,,Zejdź do Piekła,Спустіться в Пекло,Descend into hell,Scendi negli Inferi,ꞁꞁǝH oʇuᴉ puǝɔsǝᗡ,Stieg in d Hölle abe,GO TO BAD PLACE,,,Descend into Hell
adv.kleispack.find_stronghold,The End of Dreams,The End of Dreams,The End of Dreams,,The End of Dreams,Конец грёзам,Konec snění,Das Ende von Träumen,La fin des songes,El fin de los sueños,Rüyaların Sonu,El fin de los sueños,梦的尽头,Slutningen af drømme,Koniec Snów,Мріям кінець,Th' end o' dreams,La Fine dei Sogni,sɯɐǝɹᗡ ɟo puƎ ǝɥ⟘,S Endi vo Träum,DREAMS = DELETED,,,The End of Dreams
adv.kleispack.find_stronghold.desc,Their Time is Near,Their Time is Near,Their Time is Near,,Their Time is Near,Их время на исходе,Jejich čas se krátí,Deren Zeit ist gekommen,Leur heure approche,Su hora se acerca,Süreleri Doluyor,Su hora se acerca.,他们的时代已近,Deres tid er nær,Ich czas już mija,Їхній час близько,Their time be nigh,Il loro tempo si avvicina,ɹɐǝN sᴉ ǝɯᴉ⟘ ɹᴉǝɥ⟘,Dene ihri Zit isch nooch,THEY ARE GETTING BONKED,,,Their Time is Near
adv.kleispack.kill_villager,God help you...,God help you...,God help you...,,God help you...,Лишь Бог тебе судья...,Bůh pomáhej...,Gott stehe dir bei...,Que dieu vous garde...,Dios te ayude...,Allah yardımcın olsun...,Dios te ayude...,愿神保佑你……,Må Gud Hjælpe dig...,Bóg Ci świadkiem...,"Боже, поможи…",Unnecessary swashbucklin',Che Dio ti salvi...,˙˙˙noʎ dꞁǝɥ po⅁,Au beichte hilft nümm,GOD PLS HELP,,,God help you...
adv.kleispack.kill_villager.desc,Commit great evil,Commit great evil,Commit great evil,,Commit great evil,Совершите великое зло,Spáchej velké zlo,Begehe eine große Übeltat,Commettez un acte maléfique,Comete un gran mal,Büyük kabahat işle,Comete una gran maldad.,犯下大恶,Udfør stor ondskab,Popełnij wielkie zło,Учиніть велике зло,Why'd ye kill th' fence?,Commetti un grande male,ꞁᴉʌǝ ʇɐǝɹᵷ ʇᴉɯɯoƆ,Begang e grosses Übel,DO A VERY BAD,,,Commit great evil
adv.kleispack.light_campfire,Prometheus be Damned,Prometheus be Damned,Prometheus be Damned,,Prometheus be Damned,"Чёрт тебя дери, Прометей!",K čertu s Prométheem,Verdammt sei Prometheus,Au diable Prométhée,Al diablo con Prometeo,Prometheus Kimmiş,"Prometeo, maldito seas.",普罗米修斯当受诅咒,,,До біса Прометея!,Damned be Prometheus,Alla faccia di Prometeo,pǝuɯɐᗡ ǝq snǝɥʇǝɯoɹԀ,Verdammt sigi Prometheus,PROMETHEUS NOOO,,,Prometheus be Damned
adv.kleispack.light_campfire.desc,Light Kindling using Tinder or a Flint Firestarter,Light Kindling using Tinder or a Flint Firestarter,Light Kindling using Tinder or a Flint Firestarter,,Light Kindling using Tinder or a Flint Firestarter,Подожгите костёр с помощью трута или кремниевого огнива,Zapal vatru pomocí troudu nebo křesadla,Zünde Anzündholz mithilfe von Zunder oder einem Feueranzünder an,Allumez du petit bois à l'aide d'un allume-feu,Enciende leña usando chamiza o un encendedor,Kav veya Çakmak ile Çıra yak,Enciende leña usando yesca o un chispero.,用引火物或燧石点火器点燃柴薪,,,Підпаліть хмиз трутом або кресалом,Light kindling usin' tinder or a flint fire starter,Accendi l'Innesco con l'Esca o un Acciarino.,ɹǝʇɹɐʇsǝɹᴉℲ ʇuᴉꞁℲ ɐ ɹo ɹǝpuᴉ⟘ ᵷuᴉsn ᵷuᴉꞁpuᴉꞰ ʇɥᵷᴉꞀ,Zünd Ahzündhölzi mit Zunder oder nem Füürahzünder ah,MAKE FIRE WITH FIRE STARTY,,,Light Kindling using Tinder or a Flint Firestarter
adv.kleispack.obtain_adamant,A Divine Alloy,A Divine Alloy,A Divine Alloy,,A Divine Alloy,Божественный сплав,Božská slitina,Eine göttliche Legierung,Un alliage divin,Una aleación divina,Kutsal Alaşım,Una aleación divina,神圣的合金,En Guddommelig Legering,,Божественний сплав,An alloy o' divinity,Una Lega Divina,ʎoꞁꞁⱯ ǝuᴉʌᴉᗡ Ɐ,E göttlichi Legierig,GOD METAL,,,A Divine Alloy
adv.kleispack.obtain_adamant.desc,Adamant grants the weilder a Divine Constitution,Adamant grants the wielder a Divine Constitution,Adamant grants the wielder a Divine Constitution,,Adamant grants the wielder a Divine Constitution,Адамант дарует носителю Божественное Постановление,,Adamant verleiht dem Träger eine göttliche Verfassung,L'amadant procure au porteur une constitution divine,El adamanto otorga a su portador una constitución Divina,"Adamantin, kullanana İlahi bir Bünye kazandırır",El Adamante otorga al portador una naturaleza divina.,精金赋予持有者神圣体质,,,Адамант дарує власникові божественну стійкість,Adamant grants the weild'r a divine constitution,L'Adamanto concede al proprietario una Costituzione Divina.,uoᴉʇnʇᴉʇsuoƆ ǝuᴉʌᴉᗡ ɐ ɹǝpꞁᴉǝʍ ǝɥʇ sʇuɐɹᵷ ʇuɐɯɐpⱯ,Adamant git em Träger e göttlichi Verfassig.,STRONK METAL MAKE U GODLY,,,Adamant grants the wielder a Divine Constitution
adv.kleispack.obtain_adamant_tool,Apocryphal Adamant,Apocryphal Adamant,Apocryphal Adamant,,Apocryphal Adamant,Апокрифический адамант,,Apokryphales Adamant,Adamant apocryphe,Adamanto apócrifo,Apokrif Adamantin,Adamante apócrifo,秘典精金,Apokryfisk Adamantit ,,Апокрифічний адамант,Apocryphal adamant,Adamanto Apocrifo,ʇuɐɯɐpⱯ ꞁɐɥdʎɹɔodⱯ,Apokryphales Adamant,SUSPICIOUS STRONK METAL,,,Apocryphal Adamant
adv.kleispack.obtain_adamant_tool.desc,Smith a piece of Admant Equipment from Diamond with Adamant Alloy,Smith a piece of Adamant Equipment from Diamond with Adamant Alloy,Smith a piece of Admant Equipment from Diamond with Adamant Alloy,,Smith a piece of Adamant Equipment from Diamond with Adamant Alloy,Скуйте предмет адамантового снаряжения из алмазного с помощью адамантового сплава,,Schmiede ein Stück Adamantausrüstung aus Diamant mit Adamant-Legierung,Forgez une pièce d'équipement en adamant à partir d'une pièce en diamant,Forja equipamiento de adamanto a partir de diamante y aleación de adamanto,Adamantin Alaşımı ile Elmastan Adamantin Ekipman döv,Forja una pieza de equipamiento de Adamante a partir de Diamante con aleación de Adamante.,用精金合金将钻石装备锻造成一件精金装备,,,Викуйте адамантове спорядження з діамантового за допомогою адамантового сплаву,Forge a piece o' admant equipment from diamond usin' adamant alloy,Forgia un Pezzo di Equipaggiamento di Adamanto dal Diamnte e Lega di Adamanto,ʎoꞁꞁⱯ ʇuɐɯɐpⱯ ɥʇᴉʍ puoɯɐᴉᗡ ɯoɹɟ ʇuǝɯdᴉnbƎ ʇuɐɯpⱯ ɟo ǝɔǝᴉd ɐ ɥʇᴉɯS,Schmied e Stück Adamantusrüstig us nem Diamant mit Adamant-Legierig,MAKE DIAMOND GO ULTRA,,,Smith a piece of Admant Equipment from Diamond with Adamant Alloy
adv.kleispack.obtain_amber,Canto III,Canto III,Canto III,,Canto III,Песнь III,Canto III,Canto III,Canto III,Canto III,Bölüm III,Canto III,第三章,Canto III,,Пісня III,Canto III,Canto III,III oʇuɐƆ,Canto III,CANTO THREE!!!,,,Canto III
adv.kleispack.obtain_amber.desc,Exhume the Pilgrim's Trails,Exhume the Pilgrim's Trails,Exhume the Pilgrim's Trails,,Exhume the Pilgrim's Trails,Оскверните тропы Пилигрима,,Exhumiere die Spur des Pilgerers,Exhumez les sentiers des pèlerins,Exhuma los senderos del peregrino,Seyyah'ın izlerini kaz,Exhuma los rastros del peregrino.,掘出朝圣者之路,,,Відкопайте стежки прочанина,Exhume th' pilgrim's trails,Riesuma la Via del Pellegrino,"sꞁᴉɐɹ⟘ s,ɯᴉɹᵷꞁᴉԀ ǝɥʇ ǝɯnɥxƎ",Exhumier d Spur vom Pilgerer,DIG UP OLD WALKY PATH,,,Exhume the Pilgrim's Trails
adv.kleispack.obtain_anvil,Repair & Reuse,Repair & Reuse,Repair & Reuse,,Repair & Reuse,"Чини, сколько влезет",,Reparieren & Wiederverwenden,Réparer et réutiliser,Reparar y reusar,Seyyah'ın izlerini kaz,Repara y reutiliza,修旧利废,,,Ремонтуй та користуйся,Repair 'n' reuse,Ripara e Riusa,ǝsnǝᴚ & ɹᴉɐdǝᴚ,Repariere und Wiederverwende,DONT THROW IT AWAY,,,Repair & Reuse
adv.kleispack.obtain_anvil.desc,Anvils made from Steel can repair Any Equipment with its corresponding Base-Metal Ingot forever,Anvils made from Steel can repair Any Equipment with its corresponding Base-Metal Ingot forever,Anvils made from Steel can repair Any Equipment with its corresponding Base-Metal Ingot forever,,Anvils made from Steel can repair Any Equipment with its corresponding Base-Metal Ingot forever,"Наковальни из стали могут чинить снаряжение используя соответствующий базовый металл, без ограничений",,Aus Stahl gefertigte Ambosse können jegliche Ausrüstung endlos mit dessen Basismetall reparieren,"Les enclumes en acier peuvent réparer n'importe quelle pièce d'équipement avec leur métal de base correspondant, pour toujours",Los yunques de acero pueden reparar para siempre cualquier equipamiento con su respectivo lingote de metal base,Çelikten yapılan Örs ile herhangi ekipman denk gelen temel metali külçesi ile sonsuza kadar tamir edilebilir,"Los yunques de Acero pueden reparar cualquier equipamiento indefinidamente usando su material base correspondiente, ya sea una pepita o un lingote.",钢制铁砧可用相应的基础金属锭无限次修复任何装备,,,Сталеві ковадла ремонтують будь-яке спорядження за допомогою відповідного самородка або злитка основного металу - без обмежень,Anvils made o' hard steel can forever repair any equipment with its corresponding bullion o' base metal,Le Incudini forgiate in Acciaio possono riparare qualsiasi Equipaggiamento per sempre con il Lingotto del Metallo Base corrispondente.,ɹǝʌǝɹoɟ ʇoᵷuI ꞁɐʇǝW-ǝsɐᗺ ᵷuᴉpuodsǝɹɹoɔ sʇᴉ ɥʇᴉʍ ʇuǝɯdᴉnbƎ ʎuⱯ ɹᴉɐdǝɹ uɐɔ ꞁǝǝʇS ɯoɹɟ ǝpɐɯ sꞁᴉʌuⱯ,Us Stahl gfertigti Amboss könne jeglichi Usrüstig ändlos mit ihrem Basismetall repariere,STRONK ANVIL FIXES GEAR FOREVER,,,Anvils made from Steel can repair Any Equipment with its corresponding Base-Metal Ingot forever
adv.kleispack.obtain_blast_furnace,Burgeoning Metallurge,Burgeoning Metallurge,Burgeoning Metallurge,,Burgeoning Metallurge,Мамин металлург,Vzkvétající metalurgie,Aufstrebender Metallurge,Métallurgiste en herbe,Metalurgia en desarrollo,Çiçek Açan Metalürj,Metalúrgico en ascenso,新兴冶金师,,,Металург-початківець,Burgeoning metallurge,Metallurgia Promettente,ǝᵷɹnꞁꞁɐʇǝW ᵷuᴉuoǝᵷɹnᗺ,Ufstrebende Metallurg,BABY METAL NERD,,,Burgeoning Metallurge
adv.kleispack.obtain_blast_furnace.desc,Blast Furnaces burn hotter than Kilns able to melt more durable Metals,Blast Furnaces burn hotter than Kilns and are able to melt more durable Metals,Blast Furnaces burn hotter than Kilns and are able to melt more durable Metals,,Blast Furnaces burn hotter than Kilns and are able to melt more durable Metals,"Плавильные печи горят ярче, чем Жаровня, что позволяет плавить более прочные металлы","Tavicí pece dosahují vyšších teplot než hliněné pece, a jsou tak schopny tavit odolnější kovy",Schmelzöfen brennen heißer als Lehmöfen und können beständigere Metalle schmelzen,Les hauts fourneaux permettent de faire fondre des métaux plus durables que le four en terre cuite,Los altos hornos arden más que los hornos de barro y pueden fundir metales más resistentes.,"Maden Eritme Ocağı, Çamur Ocaktan daha fazla ısınarak daha dayanıklı metalleri eritir",Los altos hornos arden más que los hornos de adobe y pueden fundir metales más resistentes.,高炉比窑烧得更热，能够熔化更耐久的金属,,,Плавильні печі гарячіші за саманні та здатні плавити тугоплавкіші метали,"Blast ovens burn hotter than mud 'uns, able t' melt more durable metals",Gli Altiforni bruciano più caldo delle Fornaci e possono fondere Metalli più resistenti.,sꞁɐʇǝW ǝꞁqɐɹnp ǝɹoɯ ʇꞁǝɯ oʇ ǝꞁqɐ suꞁᴉꞰ uɐɥʇ ɹǝʇʇoɥ uɹnq sǝɔɐuɹnℲ ʇsɐꞁᗺ,Schmelzöfe brenne heisser als Lehmöfe und könne beständigeri Metall schmelze,BIG HOT OVEN MELTS STRONK METAL,,,Blast Furnaces burn hotter than Kilns and are able to melt more durable Metals
adv.kleispack.obtain_bowl,Manners First,Manners First,Manners First,,Manners First,Где Ваши манеры?,Mistr E,Wie es sich schickt,Bonnes manières,Modales ante todo,Önce Terbiye,Los modales primero,礼仪先行,,Najpierw Maniery,Манери насамперед,Manners first,Prima le Buone Maniere,ʇsɹᴉℲ sɹǝuuɐW,Wie sich's ghört,PLS SAY PLS,,,Manners First
adv.kleispack.obtain_bowl.desc,Make a Ceramic Bowl from Bricks,Make a Ceramic Bowl from Bricks,Make a Ceramic Bowl from Bricks,,Make a Ceramic Bowl from Bricks,Сделайте керамическую миску из кирпичей,Vyrob keramickou misku z cihel,Fertige eine Keramikschüssel aus Ziegeln,Fabriquez un bol en céramique à partir de briques,Haz un pocillo de ceramica a partir de ladrillos,Tuğladan Seramik Kase yap,Fabrica un cuenco de cerámica con ladrillos.,用砖制作陶瓷碗,,,Зробіть керамічну миску з цегли,Make a ceramic bowl from bricks o' clay,Crea una Ciotola di Ceramica con dei Mattoni.,sʞɔᴉɹᗺ ɯoɹɟ ꞁʍoᗺ ɔᴉɯɐɹǝƆ ɐ ǝʞɐW,Mach e Keramikschüssle us Ziegle,MAKE POTTERY BOWL,,,Make a Ceramic Bowl from Bricks
adv.kleispack.obtain_bronze_tool,Brilliant Bronze,Brilliant Bronze,Brilliant Bronze,,Brilliant Bronze,Сверкающая бронза,Brilantní bronz,Brilliantes Bronze,Bronze brillant,Bronce brillante,Parmak Bronz,Bronce reluciente,出色的青铜,,Błyszczący Brąz,Блискуча бронза,Brilliant bronze,Bronzo Brillante,ǝzuoɹᗺ ʇuɐᴉꞁꞁᴉɹᗺ,Brilliantes Bronze,FAST COPPER GEAR,,,Brilliant Bronze
adv.kleispack.obtain_bronze_tool.desc,Smith a piece of Hepatizon Equipment from Copper with Hepatizon Alloy,Smith a piece of Hepatizon Equipment from Copper with Hepatizon Alloy,Smith a piece of Hepatizon Equipment from Copper with Hepatizon Alloy,,Smith a piece of Hepatizon Equipment from Copper with Hepatizon Alloy,Скуйте предмет гепатизонового снаряжения из медного с помощью гепатизонового сплава,,Schmiede ein Stück Hepatizonausrüstung aus Kupfer mit Hepatizon-Legierung,Forgez une pièce d'équipement en bronze à partir d'une pièce en cuivre,Forja equipamiento de hepatizón a partir de cobre y aleación de hepatizón,Hepatizon Alaşımı ile Bakırdan Hepatizon Ekipman döv,Forja una pieza de equipamiento de Hepatizón a partir de Cobre con aleación de Hepatizón.,锻造一件青铜装备,,,Викуйте предмет гепатизонового спорядження з міді та сплаву гепатизону,Forge a piece o' corinthian brass equipment from copper usin' corinthian brass alloy,Forgia un pezzo di Equipaggiamento in Hepatizon dal Rame con la Lega di Hepatizon.,ʎoꞁꞁⱯ uozᴉʇɐdǝH ɥʇᴉʍ ɹǝddoƆ ɯoɹɟ ʇuǝɯdᴉnbƎ uozᴉʇɐdǝH ɟo ǝɔǝᴉd ɐ ɥʇᴉɯS,Schmied e Stück Hepatizonusrüstig us Chupfer mit Hepatizon-Legierig,MAKE COPPER GO FAST WITH FANCY METAL,,,Smith a piece of Hepatizon Equipment from Copper with Hepatizon Alloy
adv.kleispack.obtain_carbon_rich_iron,A Brittle Alloy?,A Brittle Alloy?,A Brittle Alloy?,,A Brittle Alloy?,Ломкий сплав?,Křehká slitina?,Eine brüchige Legierung?,Un alliage fragile ?,¿Una aleación frágil?,Dayanızsız Alaşım mı?,¿Una aleación frágil?,脆弱的合金？,,,Крихкий сплав?,A brittle alloy?,Una Lega Fragile?,¿ʎoꞁꞁⱯ ǝꞁʇʇᴉɹᗺ Ɐ,E brüchigi Legierig?,SAD METAL?,,,A Brittle Alloy?
adv.kleispack.obtain_carbon_rich_iron.desc,Craft Carbon-Rich Iron with Iron and a Coal Block,Craft Carbon-Rich Iron with Iron and a Coal Block,Craft Carbon-Rich Iron with Iron and a Coal Block,,Craft Carbon-Rich Iron with Iron and a Coal Block,Сделайте чугун из железа и угольного блока,,Stelle kohlenstoffreiches Eisen aus Eisen und einem Kohleblock her,Fabriquez du fer enrichi de carbone avec du fer et un bloc de charbon,Haz hierro enriquecido en carbono a partir de hierro y un bloque de carbón,Demir ve Kömür Bloğu ile Karbonca Zengin Demir yap,Fabrica acero sin refinar usando Hierro y un bloque de Carbón.,用铁和煤炭块合成高碳铁,Konstruer kulstofrigt jern med jern og en kulblok,,Створіть високовуглецеве залізо із заліза та блоку вугілля,Craft high-carbon steel with steel and a chunk o' fuel,Crea il Ferro Ricco di Carbonio con Ferro e un Blocco di Carbone.,ʞɔoꞁᗺ ꞁɐoƆ ɐ puɐ uoɹI ɥʇᴉʍ uoɹI ɥɔᴉᴚ-uoqɹɐƆ ʇɟɐɹƆ,Stell kohlenstoffrieches Iise us Isse und em Kohleblock her,MIX COAL BLOCK AND IRON FOR STRONK READY,,,Craft Carbon-Rich Iron with Iron and a Coal Block
adv.kleispack.obtain_copper,Brazier,Brazier,Brazier,,Brazier,Жарковато,Měditepec,Kupferschmied,Brasier,Brasero,Maltız,Brasero,火盆,Brændeovn,,Жаровня,Brazier,Braciere,ɹǝᴉzɐɹᗺ,Kupferschmied,FIRE BOWL,,,Brazier
